video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
I3kd5SyYHEE,UCHd62-u_v4DvJ8TCFtpi4GA,myocarditis and coronavirus vaccines explaining the rare side effect,Washington Post,News & Politics,none,149769,1004,0,2120,2021-12-15T17:11:23Z,"News,The Washington Post,WaPo Video,Washington Post Video,Washington Post YouTube,a:science/coronavirus,cdc,coronavirus,covid-19,fda,heart,inflamation,moderna,mrna,myocarditis,pfizer,s:Coronavirus,t:Original,vaccine,young men",PT2M50S,hd,False,https://i.ytimg.com/vi/I3kd5SyYHEE/default.jpg,https://www.youtube.com/watch?v=I3kd5SyYHEE
u2uKSylp7QM,UCHd62-u_v4DvJ8TCFtpi4GA,accenture ceo julie sweet on digital transformation and the coronavirus pandemic full stream ,Washington Post,News & Politics,none,6197,94,0,0,2020-12-09T16:42:35Z,"covid-19,coronavirus,coronavirus pandemic,digital transformation,julie sweet,accenture ceo,accenture,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT32M28S,hd,False,https://i.ytimg.com/vi/u2uKSylp7QM/default.jpg,https://www.youtube.com/watch?v=u2uKSylp7QM
qdJxwJhjQxQ,UCHd62-u_v4DvJ8TCFtpi4GA,omicron what we know about the latest coronavirus variant,Washington Post,News & Politics,none,31071,293,0,138,2022-01-06T18:21:01Z,"News,The Washington Post,WaPo Video,Washington Post Video,Washington Post YouTube,a:national,cases,cdc,cdc guidelines,contagious,coronavirus,covid,covid-19,delta,faq,genetic mutations,highly transmissible,hospitalizations,infectious,infectious disease,isolation,omarion,omicron,pandemic,quarantine,s:National,south africa,symptoms,t:Original,test positive,testing,transmission,variant,virus,what we know,who",PT2M41S,hd,True,https://i.ytimg.com/vi/qdJxwJhjQxQ/default.jpg,https://www.youtube.com/watch?v=qdJxwJhjQxQ
3LS12jQGz_4,UCHd62-u_v4DvJ8TCFtpi4GA,inside a hospital on the front lines of the coronavirus outbreak,Washington Post,News & Politics,none,540420,4963,0,817,2020-03-17T12:30:04Z,"magnet-coronavirus,covid 19,sars,coronavirus update,coronavirus news,virus,symptoms,king county,seattle,washington,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,what is coronavirus,coronavirus,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:national,t:Original,s:National",PT5M31S,hd,True,https://i.ytimg.com/vi/3LS12jQGz_4/default.jpg,https://www.youtube.com/watch?v=3LS12jQGz_4
-B5YCQamLes,UCHd62-u_v4DvJ8TCFtpi4GA,what the  influenza pandemic can teach us about the coronavirus outbreak,Washington Post,News & Politics,none,341915,2521,0,408,2020-03-14T02:19:57Z,"quarantine,social distancing,philadelphia influenza 1918,covid-19,john m. barry,1918 spanish flu,1918 flu,1918 influenza pandemic,influenza,pandemic,flu,virus,coronavirus,lee powell,washington post,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:national,t:Original,s:National",PT3M44S,hd,True,https://i.ytimg.com/vi/-B5YCQamLes/default.jpg,https://www.youtube.com/watch?v=-B5YCQamLes
ifKbwDf51bA,UCHd62-u_v4DvJ8TCFtpi4GA,how fox news has shifted its coronavirus rhetoric,Washington Post,News & Politics,none,900218,12703,0,3549,2020-03-17T22:23:52Z,"ainsley earhardt,doctor,mark siegel,laura ingraham,trish regan,sean hannity,medical,medicine,public health,united states,covid-19,gop,democrat,republican,white house,donald trump,trump,health care,health,disease,epidemic,pandemic,virus,news,media,politics,fox business network,fox news,coronavirus,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:politics,t:Original,s:Politics,fox rhetoric,fox news coronavirus rhetorical shift",PT1M42S,hd,True,https://i.ytimg.com/vi/ifKbwDf51bA/default.jpg,https://www.youtube.com/watch?v=ifKbwDf51bA
1dpNRV40nsQ,UCHd62-u_v4DvJ8TCFtpi4GA,pool testing what it is and how it could affect the coronavirus pandemic,Washington Post,News & Politics,none,3353,25,0,9,2020-06-26T21:50:44Z,"coronavirus reopening,coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,centers for disease control,cdc,bob redfield,robert redfield,anthony s fauci,anthony fauci,fauci,pool tests,pool testing,a:science/coronavirus,t:Original,s:Science",PT1M30S,hd,True,https://i.ytimg.com/vi/1dpNRV40nsQ/default.jpg,https://www.youtube.com/watch?v=1dpNRV40nsQ
_ClD67POQMg,UCHd62-u_v4DvJ8TCFtpi4GA,what its like to receive a surprise coronavirus vaccine  voices from the pandemic,Washington Post,News & Politics,none,6484,49,0,51,2021-02-02T14:07:13Z,"News,The Washington Post,WaPo Video,Washington Post Video,Washington Post YouTube,a:science/coronavirus,coronavirus vaccine,covid 19,dc,inoculation,lindsay field,liz ruskin,pandemic,s:Coronavirus,safeway,sam sokoloff,suprise,t:Original,vaccine,video diaries,voices from the pandemic,washington dc",PT5M9S,hd,True,https://i.ytimg.com/vi/_ClD67POQMg/default.jpg,https://www.youtube.com/watch?v=_ClD67POQMg
_x66GyHejVE,UCHd62-u_v4DvJ8TCFtpi4GA,reopening during coronavirus lessons from the second wave of the  flu pandemic,Washington Post,News & Politics,none,293400,1401,0,1384,2020-05-24T13:57:04Z,"1918 flu pandemic,wwi,liberty loan parade philadelphia,second wave,coronavirus reopening,coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,Washington Post Video,News,WaPo Video,Washington Post YouTube,a:science/coronavirus,t:Original,s:National",PT4M10S,hd,True,https://i.ytimg.com/vi/_x66GyHejVE/default.jpg,https://www.youtube.com/watch?v=_x66GyHejVE
ranZIGHxWqs,UCHd62-u_v4DvJ8TCFtpi4GA,being immunocompromised during the coronavirus outbreak,Washington Post,News & Politics,none,29776,301,0,83,2020-03-26T16:19:18Z,"flu,sick,compromised,weak,immune system,preexisting condition,cancer,asthma,shelter in place,melinda ring,jackie green,virus,social distancing,high risk,pandemic,immunodeficiency,immunocompromised,coronavirus,covid-19,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:national/health-science,t:Original,s:Health and Science",PT4M19S,hd,True,https://i.ytimg.com/vi/ranZIGHxWqs/default.jpg,https://www.youtube.com/watch?v=ranZIGHxWqs
p_2Xdr-7EeM,UCHd62-u_v4DvJ8TCFtpi4GA,trumps combative back and forth with reporters during his coronavirus briefing,Washington Post,News & Politics,none,322287,2190,0,2444,2020-03-30T02:10:58Z,"tru,trump briefing,ventilators,ventilator hoarding,media,reporters,threatening,virus,health,cdc,trump administration,covid-19 testing,coronavirus testing,covid-19,coronaviru,trump,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:politics,t:Original,s:Politics",PT3M,hd,True,https://i.ytimg.com/vi/p_2Xdr-7EeM/default.jpg,https://www.youtube.com/watch?v=p_2Xdr-7EeM
Ggfz0xGgua8,UCHd62-u_v4DvJ8TCFtpi4GA,witness an empty new orleans during the coronavirus pandemic,Washington Post,News & Politics,none,20268,228,0,74,2020-03-24T14:12:11Z,"big easy,jazz,royal street,mardi gras,frenchmen street,st. louis cathedral,jackson square,bourbon street,french quarter,nola,new orleans,sars,coronavirus press conference,trump coronavirus,coronavirus news,novel coronavirus,coronavirus update,king county,seattle,japan,wuhan,wuhan china,china,virus,symptoms,cdc coronavirus,who coronavirus,covid-19,covid 19,what is coronavirus,a:national,t:Original,s:National",PT2M50S,hd,True,https://i.ytimg.com/vi/Ggfz0xGgua8/default.jpg,https://www.youtube.com/watch?v=Ggfz0xGgua8
3WHjxDXQqE8,UCHd62-u_v4DvJ8TCFtpi4GA,choosing midwives and home births in the age of the coronavirus  voices from the pandemic,Washington Post,News & Politics,none,1628,16,0,0,2020-04-14T18:10:53Z,"birthing center,water,baby,pregnant,hospital,home,midwife,birth,covid 19,coronavirus news,symptoms of coronavirus,corona virus,wuhan,corona,covid-19,what is coronavirus,coronavirus,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:science/coronavirus,t:Original,s:National",PT5M28S,hd,True,https://i.ytimg.com/vi/3WHjxDXQqE8/default.jpg,https://www.youtube.com/watch?v=3WHjxDXQqE8
wdQO82a20L4,UCHd62-u_v4DvJ8TCFtpi4GA, tips on landing a job during the coronavirus pandemic,Washington Post,News & Politics,none,11897,136,0,16,2020-04-11T15:43:43Z,"washington post the lily,thelilynews,thelily,the lily,education,school,graduation,college,high school,teens,mental health,us health,virus,pandemic,cdc,family,coronavirus,covid-19,social distancing,shelter in place,corona,corona virus,coronavirus news,covid 19,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:science/coronavirus,t:The Lily,s:The Lily",PT2M41S,hd,True,https://i.ytimg.com/vi/wdQO82a20L4/default.jpg,https://www.youtube.com/watch?v=wdQO82a20L4
mTjTaR748eg,UCHd62-u_v4DvJ8TCFtpi4GA, times trump downplayed the coronavirus,Washington Post,News & Politics,none,443995,3349,0,2859,2020-03-05T19:18:52Z,"downplay,test,testing,health care,health,centers for disease control,cdc,foreign policy,foreign affairs,china,outbreak,white house,gop,democrat,republican,politics,coronavirus,disease,virus,donald trump,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:politics,t:Original,s:Politics,trump coronavirus,times trump lied,trump fact check",PT2M6S,hd,True,https://i.ytimg.com/vi/mTjTaR748eg/default.jpg,https://www.youtube.com/watch?v=mTjTaR748eg
mFc8effcMho,UCHd62-u_v4DvJ8TCFtpi4GA,how europe tamed its second coronavirus surge  and why the continent already fears the third,Washington Post,News & Politics,none,4609,130,0,33,2020-12-11T20:26:56Z,"quarantine,social distancing,france,spain,italy,merkel,biden,trump,united states,european,covid,pandemic,coronavirus,europe,Washington Post Video,News,WaPo Video,Washington Post YouTube,The Washington Post,a:science/coronavirus,t:Original,s:World",PT6M55S,hd,True,https://i.ytimg.com/vi/mFc8effcMho/default.jpg,https://www.youtube.com/watch?v=mFc8effcMho
aXZCpFgnkRU,UC8p1vwvWtl6T73JiExfWs1g,watch live coronavirus task force members give update on covid response,CBS News,News & Politics,none,226557,1219,0,263,2020-04-02T23:53:43Z,"coronavirus,cbsn,cbs news,live,updates,livestream,coronavirus update,press briefing,white house,task force",PT2H16M4S,hd,True,https://i.ytimg.com/vi/aXZCpFgnkRU/default.jpg,https://www.youtube.com/watch?v=aXZCpFgnkRU
wQQHghierCA,UC8p1vwvWtl6T73JiExfWs1g,watch live world health organization gives coronavirus update,CBS News,News & Politics,none,80530,495,0,125,2020-07-17T16:28:46Z,"coronavirus update,coronavirus,live,live stream,cbsn,cbs news,Centers for Disease Control and Prevention,death,United States,Coronavirus,virus,cruise ship,symptom,John Hopkins University",PT56M36S,hd,True,https://i.ytimg.com/vi/wQQHghierCA/default.jpg,https://www.youtube.com/watch?v=wQQHghierCA
TRKO4C2RWBE,UC8p1vwvWtl6T73JiExfWs1g,watch live world health organization gives coronavirus update,CBS News,News & Politics,none,43850,409,0,106,2020-06-29T15:37:56Z,"coronavirus update,coronavirus,live,live stream,cbsn,cbs news,Centers for Disease Control and Prevention,death,United States,Coronavirus,virus,cruise ship,symptom,John Hopkins University",PT6M9S,hd,True,https://i.ytimg.com/vi/TRKO4C2RWBE/default.jpg,https://www.youtube.com/watch?v=TRKO4C2RWBE
26Fsm5GpYWQ,UC8p1vwvWtl6T73JiExfWs1g,watch live new york governor andrew cuomo gives coronavirus update,CBS News,News & Politics,none,194217,1609,0,336,2020-04-14T16:34:14Z,"andrew cuomo,live streaming,covid-19,Coronavirus,2019-20 coronavirus pandemic,new york,cbsn,cbs news,live video,live stream",PT50M30S,hd,True,https://i.ytimg.com/vi/26Fsm5GpYWQ/default.jpg,https://www.youtube.com/watch?v=26Fsm5GpYWQ
ZcByd4MdrfY,UC8p1vwvWtl6T73JiExfWs1g,watch live ny gov andrew cuomo gives coronavirus update,CBS News,News & Politics,none,182162,1388,0,390,2020-04-03T15:54:35Z,"andrew cuomo,live streaming,covid-19,Coronavirus,2019-20 coronavirus pandemic,new york,cbsn,cbs news,live video,live stream",PT42M19S,hd,True,https://i.ytimg.com/vi/ZcByd4MdrfY/default.jpg,https://www.youtube.com/watch?v=ZcByd4MdrfY
rH0UIXf1HW0,UC8p1vwvWtl6T73JiExfWs1g,watch live new york governor andrew cuomo gives coronavirus update,CBS News,News & Politics,none,120587,767,0,360,2020-04-08T17:31:03Z,"andrew cuomo,live streaming,covid-19,Coronavirus,2019-20 coronavirus pandemic,new york,cbsn,cbs news,live video,live stream",PT39M45S,hd,True,https://i.ytimg.com/vi/rH0UIXf1HW0/default.jpg,https://www.youtube.com/watch?v=rH0UIXf1HW0
1lRsNzRhv7E,UC8p1vwvWtl6T73JiExfWs1g,watch live coronavirus task force members hold briefing at the white house,CBS News,News & Politics,none,236327,1051,0,110,2020-04-07T23:52:31Z,"cbsn,cbs news,live video,live stream,2019-20 coronavirus pandemic in the United States,influenza,covid-19,death,United States,Coronavirus,pandemic,virus,live streaming,Mike Pence,Donald Trump,president of the united states",PT2H1M21S,hd,True,https://i.ytimg.com/vi/1lRsNzRhv7E/default.jpg,https://www.youtube.com/watch?v=1lRsNzRhv7E
qO7VCKHiW-o,UC8p1vwvWtl6T73JiExfWs1g,watch live new york governor andrew cuomo gives coronavirus update,CBS News,News & Politics,none,276682,1739,0,432,2020-04-13T16:40:37Z,"andrew cuomo,live streaming,covid-19,Coronavirus,2019-20 coronavirus pandemic,new york,cbsn,cbs news,live video,live stream",PT1H1M3S,hd,True,https://i.ytimg.com/vi/qO7VCKHiW-o/default.jpg,https://www.youtube.com/watch?v=qO7VCKHiW-o
IIru8C-ayYk,UC8p1vwvWtl6T73JiExfWs1g,watch live new york governor andrew cuomo gives coronavirus update,CBS News,News & Politics,none,168561,1086,0,253,2020-04-23T16:44:35Z,"andrew cuomo,live streaming,covid-19,Coronavirus,2019-20 coronavirus pandemic,new york,cbsn,cbs news,live video,live stream",PT55M26S,hd,True,https://i.ytimg.com/vi/IIru8C-ayYk/default.jpg,https://www.youtube.com/watch?v=IIru8C-ayYk
DCatrAS5_YI,UC8p1vwvWtl6T73JiExfWs1g,watch live new york governor andrew cuomo gives coronavirus update,CBS News,News & Politics,none,85680,892,0,253,2020-04-22T16:44:25Z,"andrew cuomo,live streaming,covid-19,Coronavirus,2019-20 coronavirus pandemic,new york,cbsn,cbs news,live video,live stream",PT56M40S,hd,True,https://i.ytimg.com/vi/DCatrAS5_YI/default.jpg,https://www.youtube.com/watch?v=DCatrAS5_YI
Wc-p58e6IPc,UC8p1vwvWtl6T73JiExfWs1g,watch live new york governor andrew cuomo holds daily coronavirus briefing,CBS News,News & Politics,none,31253,437,0,73,2020-06-17T17:31:56Z,"andrew cuomo,live streaming,covid-19,Coronavirus,2019-20 coronavirus pandemic,new york,cbsn,cbs news,live video,live stream",PT1H40M15S,hd,True,https://i.ytimg.com/vi/Wc-p58e6IPc/default.jpg,https://www.youtube.com/watch?v=Wc-p58e6IPc
u_ztS6W3zgY,UC8p1vwvWtl6T73JiExfWs1g,watch live new york governor andrew cuomo holds his last daily coronavirus briefing,CBS News,News & Politics,none,34071,567,0,134,2020-06-19T15:50:41Z,"andrew cuomo,live streaming,covid-19,Coronavirus,2019-20 coronavirus pandemic,new york,cbsn,cbs news,live video,live stream",PT12M20S,hd,True,https://i.ytimg.com/vi/u_ztS6W3zgY/default.jpg,https://www.youtube.com/watch?v=u_ztS6W3zgY
Q0HbY_bh5f8,UC8p1vwvWtl6T73JiExfWs1g,watch live president trump and coronavirus task force hold briefing at the white house,CBS News,News & Politics,none,365043,1642,0,852,2020-04-23T23:30:21Z,"cbsn,cbs news,live video,live stream,2019-20 coronavirus pandemic in the United States,influenza,covid-19,death,United States,Coronavirus,pandemic,virus,live streaming,Mike Pence,Donald Trump,president of the united states",PT1H32M24S,hd,True,https://i.ytimg.com/vi/Q0HbY_bh5f8/default.jpg,https://www.youtube.com/watch?v=Q0HbY_bh5f8
9ijDFDvXJqI,UC8p1vwvWtl6T73JiExfWs1g,watch live president trump and coronavirus task force hold briefing at the white house,CBS News,News & Politics,none,262180,1004,0,736,2020-04-24T22:06:27Z,"cbsn,cbs news,live video,live stream,2019-20 coronavirus pandemic in the United States,influenza,covid-19,death,United States,Coronavirus,pandemic,virus,live streaming,Mike Pence,Donald Trump,president of the united states",PT20M36S,hd,True,https://i.ytimg.com/vi/9ijDFDvXJqI/default.jpg,https://www.youtube.com/watch?v=9ijDFDvXJqI
ZGOoqJtoZqM,UC8p1vwvWtl6T73JiExfWs1g,watch live president trump and coronavirus task force hold briefing at the white house,CBS News,News & Politics,none,404274,1851,0,497,2020-04-08T23:58:26Z,"cbsn,cbs news,live video,live stream,2019-20 coronavirus pandemic in the United States,influenza,covid-19,death,United States,Coronavirus,pandemic,virus,live streaming,Mike Pence,Donald Trump,president of the united states",PT2H5M19S,hd,True,https://i.ytimg.com/vi/ZGOoqJtoZqM/default.jpg,https://www.youtube.com/watch?v=ZGOoqJtoZqM
hx5fcbQ8tTA,UC8p1vwvWtl6T73JiExfWs1g,watch live new york governor andrew cuomo gives coronavirus update,CBS News,News & Politics,none,130079,1022,0,349,2020-04-24T16:07:04Z,"andrew cuomo,live streaming,covid-19,Coronavirus,2019-20 coronavirus pandemic,new york,cbsn,cbs news,live video,live stream",PT25M43S,hd,True,https://i.ytimg.com/vi/hx5fcbQ8tTA/default.jpg,https://www.youtube.com/watch?v=hx5fcbQ8tTA
4Q8blYM3AbM,UC8p1vwvWtl6T73JiExfWs1g,watch live new york governor andrew cuomo gives coronavirus update,CBS News,News & Politics,none,186382,1087,0,326,2020-04-09T16:27:27Z,"andrew cuomo,live streaming,covid-19,Coronavirus,2019-20 coronavirus pandemic,new york,cbsn,cbs news,live video,live stream",PT44M19S,hd,True,https://i.ytimg.com/vi/4Q8blYM3AbM/default.jpg,https://www.youtube.com/watch?v=4Q8blYM3AbM
eJCqdl8sNKo,UC8p1vwvWtl6T73JiExfWs1g,watch live president trump and coronavirus task force hold briefing at the white house,CBS News,News & Politics,none,271058,1559,0,845,2020-04-23T00:11:01Z,"cbsn,cbs news,live video,live stream,2019-20 coronavirus pandemic in the United States,influenza,covid-19,death,United States,Coronavirus,pandemic,virus,live streaming,Mike Pence,Donald Trump,president of the united states",PT1H47M50S,hd,True,https://i.ytimg.com/vi/eJCqdl8sNKo/default.jpg,https://www.youtube.com/watch?v=eJCqdl8sNKo
Ibzd_cKYAs0,UC8p1vwvWtl6T73JiExfWs1g,watch live new york governor andrew cuomo gives coronavirus update,CBS News,News & Politics,none,249376,1629,0,431,2020-04-20T16:36:39Z,"andrew cuomo,live streaming,covid-19,Coronavirus,2019-20 coronavirus pandemic,new york,cbsn,cbs news,live video,live stream",PT53M34S,hd,True,https://i.ytimg.com/vi/Ibzd_cKYAs0/default.jpg,https://www.youtube.com/watch?v=Ibzd_cKYAs0
a2f6S5ogkK8,UC8p1vwvWtl6T73JiExfWs1g,watch live president trump and coronavirus task force hold briefing at the white house,CBS News,News & Politics,none,403191,2034,0,693,2020-04-14T23:53:39Z,"cbsn,cbs news,live video,live stream,2019-20 coronavirus pandemic in the United States,influenza,covid-19,death,United States,Coronavirus,pandemic,virus,live streaming,Mike Pence,Donald Trump,president of the united states",PT1H28M27S,hd,True,https://i.ytimg.com/vi/a2f6S5ogkK8/default.jpg,https://www.youtube.com/watch?v=a2f6S5ogkK8
hOCDbGRU0RQ,UC8p1vwvWtl6T73JiExfWs1g,watch live president trump and coronavirus task force hold briefing at the white house,CBS News,News & Politics,none,502671,2898,0,756,2020-04-10T20:26:12Z,"cbsn,cbs news,live video,live stream,2019-20 coronavirus pandemic in the United States,influenza,covid-19,death,United States,Coronavirus,pandemic,virus,live streaming,Mike Pence,Donald Trump,president of the united states",PT2H19M19S,hd,True,https://i.ytimg.com/vi/hOCDbGRU0RQ/default.jpg,https://www.youtube.com/watch?v=hOCDbGRU0RQ
6nVbz_eS_Nc,UC8p1vwvWtl6T73JiExfWs1g,watch live new york governor andrew cuomo gives coronavirus update,CBS News,News & Politics,none,66721,426,0,48,2020-05-29T19:11:15Z,"andrew cuomo,live streaming,covid-19,Coronavirus,2019-20 coronavirus pandemic,new york,cbsn,cbs news,live video,live stream",PT1H46M51S,hd,True,https://i.ytimg.com/vi/6nVbz_eS_Nc/default.jpg,https://www.youtube.com/watch?v=6nVbz_eS_Nc
bQZ5F-iTFYA,UC6ZFN9Tx6xh-skXCuRHCDpQ,watch confronting coronavirus  a pbs newshour special,PBS NewsHour,News & Politics,none,143766,862,0,0,2020-03-20T01:04:53Z,"coronavirus update,coronavirus news,coronavirus symptoms,novel coronavirus,COVID-19,PBS,PBS NewsHour,special,specieal report,live,live coverage,live stream,livestream,stream,novel coronavirus latest,latest,coronavirus latest,United States,U.S.,COVID-19 latest,COVID-19 in the USA,COVID-19 symptoms,COVID-19 virus,testing,cure,vaccine,symptoms,virus,pandemic,Confronting Coronavirus,PBS NewsHour Special,virtual town hall,economic impact",PT58M3S,hd,False,https://i.ytimg.com/vi/bQZ5F-iTFYA/default.jpg,https://www.youtube.com/watch?v=bQZ5F-iTFYA
0opM-7DJ6ug,UC6ZFN9Tx6xh-skXCuRHCDpQ,how the us can get coronavirus testing where it needs to be,PBS NewsHour,News & Politics,none,3222,51,0,0,2020-09-08T00:56:30Z,,PT6M51S,hd,True,https://i.ytimg.com/vi/0opM-7DJ6ug/default.jpg,https://www.youtube.com/watch?v=0opM-7DJ6ug
nP-be-cgcHk,UC6ZFN9Tx6xh-skXCuRHCDpQ,why indias coronavirus numbers probably underestimate the countrys outbreak,PBS NewsHour,News & Politics,none,10438,109,0,0,2020-07-27T23:29:14Z,"india,new delhi,Narendra Modi,india coronavirus,coronavirus outbreak,poverty,covid-19,novel coroanvirus,social distancings,coronavirus testing,lack of tests,Indian Muslims,Indian government,Indian Hindus,no running water,india lockdown,lockdown,anti-muslim rhetoric,anti-muslim,modi and muslims,attacks on doctors,narendra modi,Personal protective equiptment,PPE shortage,Indai lockdown,PBS,PBS NewsHour,Agents for Change,New Delhi",PT6M41S,hd,True,https://i.ytimg.com/vi/nP-be-cgcHk/default.jpg,https://www.youtube.com/watch?v=nP-be-cgcHk
nQoaLawUHyM,UC6ZFN9Tx6xh-skXCuRHCDpQ,a pandemic expert questions speed of us response to novel coronavirus,PBS NewsHour,News & Politics,none,51166,605,0,0,2020-02-29T00:16:02Z,"China,virus,coronavirus,news,wuhan,wuhan disease,disease,epidemic,spreading disease,outbreak,pneumonia,science,chinese government,china politics,america,coronavirus america,coronavirus usa,global outbreak,economic effects,stock market,pbs,PBS newshour,coronavirus economic impact,coronavirus prep,soronavirus spread,pbs newshour,coronavirus outbreak",PT4M54S,hd,True,https://i.ytimg.com/vi/nQoaLawUHyM/default.jpg,https://www.youtube.com/watch?v=nQoaLawUHyM
uLaCPZsvdMY,UC6ZFN9Tx6xh-skXCuRHCDpQ,watch live university of miami holds briefing on coronavirus vaccine trials,PBS NewsHour,News & Politics,none,2207,12,0,0,2020-07-27T19:37:00Z,"COVID19,COVID19 update,coronavirus,coronavirus update,coronavirus pandemic,pandemic,health,health concerns,virus,national emergency,virus pandemic,pbs,pbs newshour,watch newshour,newshour,novel coronavirus,Florida,University of Miami,U of Miami,U Miami,Miami,Swing state,cure,vaccine",PT12M58S,hd,False,https://i.ytimg.com/vi/uLaCPZsvdMY/default.jpg,https://www.youtube.com/watch?v=uLaCPZsvdMY
FHsYfRb0eU0,UC6ZFN9Tx6xh-skXCuRHCDpQ,how the coronavirus pandemic has transformed our lives one year later,PBS NewsHour,News & Politics,none,6072,73,0,0,2021-03-11T23:36:19Z,"Coronavirus lockdowns,Coronavirus anniversary,One year of coronavirus,America Interrupted,new podcast,podcast,podcast recommendations,coronavirus lockdowns one year,one year later,one year of lockdowns,life during coronavirus,coronavirus lockdown anniversary,coronavirus,coronavirus pandemic,nurses,ICU nurses,health care heroes,front line workers,America Interrupted: The Longest Year,the longest year,lockdown,quarantine,coronavirus death toll,PBS,PBS NewsHour",PT7M38S,hd,True,https://i.ytimg.com/vi/FHsYfRb0eU0/default.jpg,https://www.youtube.com/watch?v=FHsYfRb0eU0
GhT_ms5LJtk,UC6ZFN9Tx6xh-skXCuRHCDpQ,watch texas governor gives coronavirus update  may  ,PBS NewsHour,News & Politics,none,7084,25,0,0,2020-05-27T20:47:37Z,"PBS Newshour,PBS,live,livestream,live stream,NewsHour,Corona,corona virus,coronavirus,novel coronavirus,coronavirus update,COVID-19,pandemic,global health,COVID,global pandemic,virus,disease,outbreak,epidemic,texas,texas coronavirus",PT32M28S,hd,False,https://i.ytimg.com/vi/GhT_ms5LJtk/default.jpg,https://www.youtube.com/watch?v=GhT_ms5LJtk
DsluRqaRcMo,UC6ZFN9Tx6xh-skXCuRHCDpQ,watch new york gov andrew cuomo gives coronavirus update  april  ,PBS NewsHour,News & Politics,none,64093,633,0,0,2020-04-02T16:42:48Z,"COVID19,COVID19 update,coronavirus,coronavirus update,coronavirus pandemic,pandemic,health,health concerns,virus,national emergency,trump,trump administration,donald trump,virus pandemic,pbs,pbs newshour,watch newshour,newshour,novel coronavirus,Andrew cuomo,new york,new york governor,new york coronavirus,coronavirus update ny",PT59M46S,hd,False,https://i.ytimg.com/vi/DsluRqaRcMo/default.jpg,https://www.youtube.com/watch?v=DsluRqaRcMo
gkCqYQdD-Lo,UC6ZFN9Tx6xh-skXCuRHCDpQ,how novel coronavirus outbreak has disrupted life across china,PBS NewsHour,News & Politics,none,55595,326,0,0,2020-02-12T01:21:09Z,"china,virus,coronavirus,news,wuhan,wuhan disease,disease,epidemic,spreading disease,outbreak,pneumonia,science,chinese government,china politics,health,pbs,pbs newshour,hong kong,borders,ecnomoic impact,ecnomomy,coronavirus outbreak,donald trump,li wenliang,coronavirus doctor,chinese control,xi jinping",PT5M40S,hd,True,https://i.ytimg.com/vi/gkCqYQdD-Lo/default.jpg,https://www.youtube.com/watch?v=gkCqYQdD-Lo
FpheEFyaDt4,UC6ZFN9Tx6xh-skXCuRHCDpQ,watch world health organization briefing on the novel coronavirus  march  ,PBS NewsHour,News & Politics,none,24680,185,0,0,2020-03-13T16:38:51Z,"PBS Newshour,PBS,live,livestream,live stream,Corona,corona virus,coronavirus,novel coronavirus,coronavirus update,COVID-19,who,who presser,world health organization",PT39M4S,hd,False,https://i.ytimg.com/vi/FpheEFyaDt4/default.jpg,https://www.youtube.com/watch?v=FpheEFyaDt4
uQqtu9iEjuY,UC6ZFN9Tx6xh-skXCuRHCDpQ,remembering  victims of the coronavirus pandemic,PBS NewsHour,Entertainment,none,4423,118,0,0,2020-09-18T23:21:17Z,"coronavirus,covid-19,novel coronavirus,coronavirus victims,coronavirus deaths,remembering coronavirus victims,deaths,coronavirus pandemic,coronavirus outbreak,covid-19 victims,coronavirus death count,covid-19 death toll,pandemic,outbreak,health care workers,health care heros,in memoriam,memorial,coronavirus memorial,pbs,pbs newshour,death,remembering victims,in remembrance,coronavirus and people of color,coronavirus death toll",PT3M20S,hd,True,https://i.ytimg.com/vi/uQqtu9iEjuY/default.jpg,https://www.youtube.com/watch?v=uQqtu9iEjuY
