video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
ljIuWWLHNlA,UCBi2mrWuNuyYy4gbM6fU18Q,asians facing discrimination violence amid coronavirus outbreak,ABC News,News & Politics,none,2239328,24721,0,26402,2020-03-13T02:37:59Z,"asian,americans,racism,communities,attacks,coronavirus,defense,gun,sales,covid,19,abc,news,live,prime,p_cmsid=2494279,p_vid=news-69571519",PT8M1S,hd,False,https://i.ytimg.com/vi/ljIuWWLHNlA/default.jpg,https://www.youtube.com/watch?v=ljIuWWLHNlA
XpFSEkigpEU,UCBi2mrWuNuyYy4gbM6fU18Q,europe hits grim milestones amid coronavirus outbreak,ABC News,News & Politics,none,258965,1884,0,623,2020-03-29T03:28:14Z,"Global,coronavirus,by,country,Europe,Asia,America,Health,COVID,19,International,news,health,ABC,News,p_cmsid=2494279,p_vid=news-69857275",PT1M49S,hd,False,https://i.ytimg.com/vi/XpFSEkigpEU/default.jpg,https://www.youtube.com/watch?v=XpFSEkigpEU
PFJ8DT58318,UCBi2mrWuNuyYy4gbM6fU18Q,how restaurants plan to reopen amid the coronavirus pandemic,ABC News,News & Politics,none,48041,213,0,108,2020-05-29T16:00:11Z,"restaurants,reopen,pandemic,social distancing,rules,guidelines,phases,states,take out,to go,orders,food,food safety,coronavirus,covid-19,america,cases,economy,summer,2020,quarantine,lockdown,ABC News,p_cmsid=2494279,p_vid=news-70938271",PT3M22S,hd,False,https://i.ytimg.com/vi/PFJ8DT58318/default.jpg,https://www.youtube.com/watch?v=PFJ8DT58318
Z97oa1GNr8Y,UCBi2mrWuNuyYy4gbM6fU18Q,presidential election veterans day coronavirus pandemic the week in pictures,ABC News,News & Politics,none,11148,127,0,54,2020-11-13T18:05:36Z,"Presidential,election,Veterans,Day,Coronavirus,pandemic,photos,world,p_cmsid=2494279,p_vid=news-74193468",PT3M,hd,False,https://i.ytimg.com/vi/Z97oa1GNr8Y/default.jpg,https://www.youtube.com/watch?v=Z97oa1GNr8Y
Oyd-sGOWCIU,UCBi2mrWuNuyYy4gbM6fU18Q,quarantined for coronavirus on the diamond princess,ABC News,News & Politics,none,327673,2038,0,625,2020-03-07T03:16:06Z,"quarantine,cruise,ship,diamond,princess,coast,yokohama,japan,coronavirus,infection,covid,19,tested,passengers,2020,abc,news,p_cmsid=2494279,p_vid=news-69447907",PT11M42S,hd,False,https://i.ytimg.com/vi/Oyd-sGOWCIU/default.jpg,https://www.youtube.com/watch?v=Oyd-sGOWCIU
76Ru5b2b2nw,UCBi2mrWuNuyYy4gbM6fU18Q,how the coronavirus pandemic affects parents of special needs children,ABC News,News & Politics,none,52609,503,0,79,2020-04-02T01:39:02Z,"coronavirus,pandemic,parents,children,covid-19,education,special,needs,prime,abc,news,live,p_cmsid=2494279,p_vid=news-69926069",PT7M39S,hd,False,https://i.ytimg.com/vi/76Ru5b2b2nw/default.jpg,https://www.youtube.com/watch?v=76Ru5b2b2nw
xGpew-tPga4,UCBi2mrWuNuyYy4gbM6fU18Q,disney theme parks american landmarks close amid coronavirus l abc news,ABC News,News & Politics,none,136237,844,0,265,2020-03-13T14:28:28Z,"coronavirus,covid-19,disneyland,disney,world,broadway,dark,gma,abc,news,p_cmsid=2494279,p_vid=news-69576814,Hamilton,Broadway closed nyc,disneyland paris,california adventure,broadway cancelled,disney cruise,princess cruises,universal studios theme park,trump speech,europe travel ban,The Met NYC,Carnegie Hall,Bill DeBlasio,NYC shutting down,state of emergency,New Rochelle,coronavirus deaths us,fauci,coronavirus update,gavin newsom,testing kits",PT4M20S,hd,False,https://i.ytimg.com/vi/xGpew-tPga4/default.jpg,https://www.youtube.com/watch?v=xGpew-tPga4
VwYcIXXmAv8,UCBi2mrWuNuyYy4gbM6fU18Q, states set daily record for coronavirus cases l abc news,ABC News,News & Politics,none,438859,2437,0,2204,2020-06-22T13:41:52Z,"covid-19,coronavirus,reecord,spike,second,wave,WHO,World,Health,Organization,pandemic,virus,face,masks,young,people,hospitalizations,wellness,health,gma,abc,news,p_cmsid=2494279,p_vid=news-71379688,florida coronavirus cases,texas covid-19 cases,covid coronavirus florida,florida closing again,governor desantis,mandatory masks florida",PT4M,hd,False,https://i.ytimg.com/vi/VwYcIXXmAv8/default.jpg,https://www.youtube.com/watch?v=VwYcIXXmAv8
KH9ROb67E90,UCBi2mrWuNuyYy4gbM6fU18Q,states bracing for coronavirus outbreaks as first deaths reported in us,ABC News,News & Politics,none,147282,1405,0,763,2020-03-03T19:47:09Z,"China,Japan,Coronavirus,CoViD,19,novel,coronavirus,new,2019,The,spreading,across,the,world,quarantine,World,Health,Organization,WHO,cruise,ship,travel,health,abc,abcnews,p_cmsid=2494279,p_vid=news-69352468",PT8M39S,hd,False,https://i.ytimg.com/vi/KH9ROb67E90/default.jpg,https://www.youtube.com/watch?v=KH9ROb67E90
ShXTOwsaCLo,UCBi2mrWuNuyYy4gbM6fU18Q,coronavirus hoaxes spread online to take advantage of the pandemic,ABC News,News & Politics,none,677422,2956,0,2811,2020-03-14T00:55:21Z,"coronavirus,hoax,pandemic,online,alex,jones,conspiracy,cure,covid,19,Daniel,Radcliffe,tom,hanks,abc,news,live,prime,p_cmsid=2494279,p_vid=news-69592449",PT2M21S,hd,False,https://i.ytimg.com/vi/ShXTOwsaCLo/default.jpg,https://www.youtube.com/watch?v=ShXTOwsaCLo
iPqlk9u5oCw,UCBi2mrWuNuyYy4gbM6fU18Q,who  things to know for novel coronavirus covid  abc news,ABC News,News & Politics,none,138092,1270,0,609,2020-02-28T17:43:15Z,,PT3M51S,hd,False,https://i.ytimg.com/vi/iPqlk9u5oCw/default.jpg,https://www.youtube.com/watch?v=iPqlk9u5oCw
l9ZajvB81Bk,UCBi2mrWuNuyYy4gbM6fU18Q,how two years of coronavirus pandemic revolutionized health in united states part ,ABC News,News & Politics,none,9250,177,0,62,2022-03-31T06:27:04Z,"2020,24,Ashton,COVID-19,Changed,Dr.,Jennifer,Months,That,The,World,booster,coronavirus,couples,death,health,lockdown,loss,love,mental,p_cmsid=2494279,p_vid=news-83775439,pandemic,relationships,resilience,shot,vaccinated,vaccination,virus",PT7M18S,hd,False,https://i.ytimg.com/vi/l9ZajvB81Bk/default.jpg,https://www.youtube.com/watch?v=l9ZajvB81Bk
7FJyJ5W7GvI,UCBi2mrWuNuyYy4gbM6fU18Q,nypd thanks new yorkers for complying with social distancing amid coronavirus pandemic  abc news,ABC News,News & Politics,none,25330,192,0,54,2020-03-26T18:43:11Z,,PT1M4S,hd,False,https://i.ytimg.com/vi/7FJyJ5W7GvI/default.jpg,https://www.youtube.com/watch?v=7FJyJ5W7GvI
Nxixa1QVzoo,UCBi2mrWuNuyYy4gbM6fU18Q,president donald trump declares national emergency to address coronavirus outbreak  abc news,ABC News,News & Politics,none,84168,721,0,358,2020-03-13T20:46:14Z,,PT1M37S,hd,False,https://i.ytimg.com/vi/Nxixa1QVzoo/default.jpg,https://www.youtube.com/watch?v=Nxixa1QVzoo
eikpBBlVdQg,UCBi2mrWuNuyYy4gbM6fU18Q,so yes i do blame the chinese for coronavirus pandemic peter navarro  abc news,ABC News,News & Politics,none,737363,4793,0,6831,2020-05-17T15:51:33Z,"This,Week,George,Stephanopoulos,Peter,Navarro,Donald,Trump,White,House,coronavirus,trade,manufacturing,Rick,Bright,vaccine,treatment,production,China,covid-19,p_cmsid=2494279,p_vid=news-70729064",PT13M21S,hd,False,https://i.ytimg.com/vi/eikpBBlVdQg/default.jpg,https://www.youtube.com/watch?v=eikpBBlVdQg
w_mtYYLzbzY,UCBi2mrWuNuyYy4gbM6fU18Q,coronavirus crisis around the nation,ABC News,News & Politics,none,16612,422,0,243,2020-11-13T23:30:52Z,"kathleen,sebelius,health,and,human,services,secretary,covid,coronavirus,pandemic,cases,increase,the,breakdown,abc,news,live,p_cmsid=2494279,p_vid=news-74200551",PT6M50S,hd,False,https://i.ytimg.com/vi/w_mtYYLzbzY/default.jpg,https://www.youtube.com/watch?v=w_mtYYLzbzY
JpTyjOFVVv8,UCBi2mrWuNuyYy4gbM6fU18Q,pandemic warnings existed long before coronavirus hit us experts say  nightline,ABC News,News & Politics,none,60718,640,0,448,2020-04-30T09:42:33Z,"China,Wuhan,President,Trump,Pence,covid-19,pandemic,antibody,quarantine,shelter,in,place,social,distancing,hospitals,ventilators,health,abc,abcnews,p_cmsid=2494279,p_vid=news-70421177,pandemic simulation,coronavirus,warning,government,response,Europe,travel ban,spread,WHO,CDC,January,2020,white house,Dr Fauci,timeline,what happened,prepare,preparation,updates,news,Nightline,nightline episodes",PT13M7S,hd,False,https://i.ytimg.com/vi/JpTyjOFVVv8/default.jpg,https://www.youtube.com/watch?v=JpTyjOFVVv8
nRnf-mHBrF8,UCBi2mrWuNuyYy4gbM6fU18Q,italy struggles to contain new coronavirus outbreak l abc news,ABC News,News & Politics,none,616519,4058,0,1924,2020-02-24T14:59:19Z,"italy coronavirus,cdc cornavirus,milan,lombardy italy,italy news,coronavirus news,italy travel advisory,venice carnival cancelled,northern italy,venice carnival 2020,is it safe to travel to italy,italy virus,viaggiare sicuri,coronavirus update,coronavirus death toll,coronavirus south korea,coronavirus stock market,coronavirus dow jones,iran coronavirus,italy quarantine,international news,armani fashion show,p_cmsid=2494279,p_vid=news-69173109",PT3M42S,hd,False,https://i.ytimg.com/vi/nRnf-mHBrF8/default.jpg,https://www.youtube.com/watch?v=nRnf-mHBrF8
M_M8gJp2C6w,UCBi2mrWuNuyYy4gbM6fU18Q,how herd immunity from coronavirus is developed,ABC News,News & Politics,none,89127,689,0,405,2020-05-21T16:46:11Z,"p_cmsid=2494279,p_vid=news-70799451,herd immunity,what is,explanation,covid-19,pandemic,antibody,test,testing,coronavirus,flu,vaccine,shot,research,update,news,can you get coronavirus twice,what is herd immunity,immune,community,spread,outbreak",PT3M23S,hd,False,https://i.ytimg.com/vi/M_M8gJp2C6w/default.jpg,https://www.youtube.com/watch?v=M_M8gJp2C6w
WaBXQ1irNA0,UCBi2mrWuNuyYy4gbM6fU18Q,doctors warn of mystery coronavirus symptom called covid toes,ABC News,News & Politics,none,3378974,16912,0,6322,2020-04-21T19:35:04Z,"covid-19,covid,toes,coronavirus,skin,problems,new,issues,health,gma,abc,news,p_cmsid=2494279,p_vid=news-70260435,covid toes,coronavirus toes,symptoms,blood clots,rash,pain,itchy,2020,good morning america,dr ashton,medical,coronavirus symptoms,treatment,circulation,ABC News,pandemic,quarantine",PT3M12S,hd,False,https://i.ytimg.com/vi/WaBXQ1irNA0/default.jpg,https://www.youtube.com/watch?v=WaBXQ1irNA0
zMjZ2EwKWlk,UCBi2mrWuNuyYy4gbM6fU18Q,coronavirus crisis,ABC News,News & Politics,none,7115,84,0,56,2021-01-22T00:37:25Z,"coronavirus,crisis,COVID-19,cdc,projects,president,joe,biden,500000,deaths,executive,orders,the,breakdown,abc,news,p_cmsid=2494279,p_vid=news-75415536",PT4M49S,hd,False,https://i.ytimg.com/vi/zMjZ2EwKWlk/default.jpg,https://www.youtube.com/watch?v=zMjZ2EwKWlk
7eY_M-gi_a0,UCBi2mrWuNuyYy4gbM6fU18Q,families on front lines of the coronavirus pandemic,ABC News,News & Politics,none,49431,505,0,91,2020-04-12T01:58:23Z,"healthcare,workers,nurses,doctors,aids,hospital,family,lifestyle,coronavirus,covid-19,pandemic,outbreak,abc,news,world,tonight,p_cmsid=2494279,p_vid=news-70105206",PT2M49S,hd,False,https://i.ytimg.com/vi/7eY_M-gi_a0/default.jpg,https://www.youtube.com/watch?v=7eY_M-gi_a0
g-R7G1lXho0,UCBi2mrWuNuyYy4gbM6fU18Q, states report rise in new coronavirus cases,ABC News,News & Politics,none,139232,680,0,893,2020-09-25T13:36:15Z,"CDC,coronavirus,covid-19,social,distancing,masks,health,abc,abcnews,p_cmsid=2494279,p_vid=news-73236839,breaking news,states,cases,spread,young people,pandemic,fall,America,US,Fauci,Europe,global",PT1M59S,hd,False,https://i.ytimg.com/vi/g-R7G1lXho0/default.jpg,https://www.youtube.com/watch?v=g-R7G1lXho0
8LWNjVeU5jI,UCBi2mrWuNuyYy4gbM6fU18Q,abc news prime fed govt protection from covid finding coronavirus treatment food struggles,ABC News,News & Politics,none,52382,561,0,0,2020-04-18T00:08:36Z,"covid,covid19,coronavirus,covid19 nursing homes,coronavirus nursing homes,covid19 vaccine,coronavirus vaccine,vaccine,covid19 vaccine testing,daca,daca doctors,covid19 daca,covid19 doctors,abc news,abc news prime,abc,news,breaking news,politics,Trump,President Trump,White House Task Force,VP Pence,Pence,opening American economy",PT59M30S,hd,False,https://i.ytimg.com/vi/8LWNjVeU5jI/default.jpg,https://www.youtube.com/watch?v=8LWNjVeU5jI
7uEG6JxP1g8,UCBi2mrWuNuyYy4gbM6fU18Q,coronavirus death toll surpasses  in us,ABC News,News & Politics,none,6186,84,0,201,2021-02-23T23:28:17Z,"coronavirus,pandemic,covid-19.,cdc,prevention,vaccine,americans,44,million,doses,abc,news,us,news.,p_cmsid=2494279,p_vid=news-76075516",PT3M18S,hd,False,https://i.ytimg.com/vi/7uEG6JxP1g8/default.jpg,https://www.youtube.com/watch?v=7uEG6JxP1g8
MARyzTPNgio,UCBi2mrWuNuyYy4gbM6fU18Q,what you need to know coronavirus and protective eyewear,ABC News,News & Politics,none,46940,256,0,125,2020-06-15T21:15:25Z,"pandemic,covid-19,coronavirus,protective,eyewear,dr.,sunir,garg,retina,surgeon,ophthalmology,p_cmsid=2494279,p_vid=news-71258042",PT3M56S,hd,False,https://i.ytimg.com/vi/MARyzTPNgio/default.jpg,https://www.youtube.com/watch?v=MARyzTPNgio
JFj8RXvUliI,UCBi2mrWuNuyYy4gbM6fU18Q,us coronavirus deaths surpass ,ABC News,News & Politics,none,277963,1867,0,2808,2020-08-07T13:10:04Z,"covid-19,coronavirus,deaths,ohio,governor,mike,dewine,positive,test,abc,news,p_cmsid=2494279,p_vid=news-72230693,pandemic,alyssa milano,testing,CDC,America,cases,positivity,rate,increase,California,Mississippi,Georgia,Nebraska,schools,ABC news,update,milestone",PT3M16S,hd,False,https://i.ytimg.com/vi/JFj8RXvUliI/default.jpg,https://www.youtube.com/watch?v=JFj8RXvUliI
pfJgH48nnyM,UCBi2mrWuNuyYy4gbM6fU18Q,coronavirus  months later,ABC News,News & Politics,none,36994,244,0,212,2020-09-23T15:01:13Z,"p_cmsid=2494279,p_vid=news-73145460,Coronavirus,COVID-19,death toll,deaths,US,virus,6 months,pandemic,epidemic,doctors,depression,mental health,ABC News,CDC,Fauci,Trump,America,cases,curve,reopen,states,quarantine,lockdown,update",PT7M15S,hd,False,https://i.ytimg.com/vi/pfJgH48nnyM/default.jpg,https://www.youtube.com/watch?v=pfJgH48nnyM
T4_ba0fVUME,UCBi2mrWuNuyYy4gbM6fU18Q,new york state braces for spike in coronavirus cases,ABC News,News & Politics,none,2332232,13427,0,7276,2020-04-05T01:24:02Z,"New,York,State,coronavirus,COVID,19,deaths,cases,NYC,ABC,News,World,Tonight,p_cmsid=2494279,p_vid=news-69980788,WNT,pandemic,Javits Center,central park,navy ship,hospitals,doctors,nurses,Cuomo,breaking news,update",PT6M18S,hd,False,https://i.ytimg.com/vi/T4_ba0fVUME/default.jpg,https://www.youtube.com/watch?v=T4_ba0fVUME
sbiR-GW3MCQ,UCBi2mrWuNuyYy4gbM6fU18Q,the coronavirus impact on the sports world  abc news,ABC News,News & Politics,none,68299,685,0,156,2020-03-08T15:13:20Z,"Trump,White,House,Grand,Princess,Oakland,cruise,ship,Washington,DC,sports,fans,COVID-19,New,York,state,of,emergency,coronavirus,Italy,lockdown,virus,quarantine,health,illness,disease,GMA,p_cmsid=2494279,p_vid=news-69466657",PT2M28S,hd,False,https://i.ytimg.com/vi/sbiR-GW3MCQ/default.jpg,https://www.youtube.com/watch?v=sbiR-GW3MCQ
Ghqv8qGrBhQ,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,43031,156,0,38,2020-05-28T20:17:36Z,"coronavirus reopening,coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H9M34S,hd,False,https://i.ytimg.com/vi/Ghqv8qGrBhQ/default.jpg,https://www.youtube.com/watch?v=Ghqv8qGrBhQ
YnLeAuwsN-Y,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,20733,135,0,0,2020-05-07T20:13:15Z,"coronavirus reopening,coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H2M43S,hd,False,https://i.ytimg.com/vi/YnLeAuwsN-Y/default.jpg,https://www.youtube.com/watch?v=YnLeAuwsN-Y
50WqQwrfFFs,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,73506,367,0,37,2020-04-07T20:18:14Z,"coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,symptoms,china,wuhan china,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,symptoms of coronavirus,corona virus,wuhan,corona,covid-19,what is coronavirus,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H4M52S,hd,False,https://i.ytimg.com/vi/50WqQwrfFFs/default.jpg,https://www.youtube.com/watch?v=50WqQwrfFFs
Huge7n6owzU,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,93646,254,0,46,2020-03-27T20:18:17Z,"coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,symptoms,china,wuhan china,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,symptoms of coronavirus,corona virus,wuhan,corona,covid-19,what is coronavirus,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H5M20S,hd,False,https://i.ytimg.com/vi/Huge7n6owzU/default.jpg,https://www.youtube.com/watch?v=Huge7n6owzU
xJ02BKhi38Q,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,30254,207,0,55,2020-04-23T20:13:44Z,"coronavirus reopening,coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H45S,hd,False,https://i.ytimg.com/vi/xJ02BKhi38Q/default.jpg,https://www.youtube.com/watch?v=xJ02BKhi38Q
abHwrZFvTlg,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,123409,383,0,134,2020-04-14T20:15:21Z,"coronavirus african american,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H3M48S,hd,False,https://i.ytimg.com/vi/abHwrZFvTlg/default.jpg,https://www.youtube.com/watch?v=abHwrZFvTlg
ug_Stzg_uis,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,102051,406,0,130,2020-04-28T20:24:52Z,"coronavirus reopening,coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H10M59S,hd,False,https://i.ytimg.com/vi/ug_Stzg_uis/default.jpg,https://www.youtube.com/watch?v=ug_Stzg_uis
EHllJ5-PQVQ,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,85602,306,0,86,2020-04-09T20:21:35Z,"coronavirus african american,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H7S,hd,False,https://i.ytimg.com/vi/EHllJ5-PQVQ/default.jpg,https://www.youtube.com/watch?v=EHllJ5-PQVQ
ut3JnjQ_Dqs,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,94493,303,0,0,2020-05-05T20:21:48Z,"coronavirus reopening,coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage,Coronavirus News",PT1H10M37S,hd,False,https://i.ytimg.com/vi/ut3JnjQ_Dqs/default.jpg,https://www.youtube.com/watch?v=ut3JnjQ_Dqs
TcTbpru5bZo,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,84355,325,0,64,2020-04-03T20:19:02Z,"coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,symptoms,china,wuhan china,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,symptoms of coronavirus,corona virus,wuhan,corona,covid-19,what is coronavirus,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H1M46S,hd,False,https://i.ytimg.com/vi/TcTbpru5bZo/default.jpg,https://www.youtube.com/watch?v=TcTbpru5bZo
gViRoAf1dyk,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,15586,138,0,0,2020-05-21T20:20:54Z,"coronavirus news,covid-19,coronavirus,libby casey,coronavirus update,covid news,news live,news live stream,Tony Romm,Griff Witte,James Hohmann,Tracy Jan,Jeff Stein,stimulus,reopening america,washington post live,washington post news show,news show,washington post,trump,outbreak news report",PT1H12M10S,hd,False,https://i.ytimg.com/vi/gViRoAf1dyk/default.jpg,https://www.youtube.com/watch?v=gViRoAf1dyk
GTmFHgMJRuc,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,125097,352,0,182,2020-05-12T20:12:51Z,"coronavirus reopening,coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H3M1S,hd,False,https://i.ytimg.com/vi/GTmFHgMJRuc/default.jpg,https://www.youtube.com/watch?v=GTmFHgMJRuc
q8DRRq3Sz3w,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,134386,409,0,45,2020-03-25T20:24:56Z,"coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,symptoms,china,wuhan china,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,symptoms of coronavirus,corona virus,wuhan,corona,covid-19,what is coronavirus,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H4M59S,hd,False,https://i.ytimg.com/vi/q8DRRq3Sz3w/default.jpg,https://www.youtube.com/watch?v=q8DRRq3Sz3w
7KllIFNzOqY,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,12546,136,0,0,2020-05-19T20:27:25Z,"coronavirus reopening,coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H11M46S,hd,False,https://i.ytimg.com/vi/7KllIFNzOqY/default.jpg,https://www.youtube.com/watch?v=7KllIFNzOqY
QATMwCHlhV4,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,115091,443,0,103,2020-04-21T20:24:38Z,"coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H6M44S,hd,False,https://i.ytimg.com/vi/QATMwCHlhV4/default.jpg,https://www.youtube.com/watch?v=QATMwCHlhV4
KAUz5p1zRpo,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,278623,1233,0,567,2020-04-30T20:29:42Z,"coronavirus reopening,coronavirus protest,coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,corona virus,corona,covid-19,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H9M,hd,False,https://i.ytimg.com/vi/KAUz5p1zRpo/default.jpg,https://www.youtube.com/watch?v=KAUz5p1zRpo
Atxdfrj3zEk,UCHd62-u_v4DvJ8TCFtpi4GA,an inside look at trumps failed coronavirus response  americas pandemic,Washington Post,News & Politics,none,807894,11822,0,4618,2020-10-29T23:00:11Z,"washington post documentary,fauci washington post,dr fauci washington post live,trump woodward,trump response to covid,trump coronavirus response,coronavirus documentary,dan balz,post doc,nursing homes,health and human services,hhs,the great influenza,bob woodward,flatten the curve,a:science/coronavirus,washington post,documentary,trump covid,trump coronavirus,trump,virus,dr fauci,fauci,coronavirus,covid 19,americas pandemic washington post",PT41M9S,hd,True,https://i.ytimg.com/vi/Atxdfrj3zEk/default.jpg,https://www.youtube.com/watch?v=Atxdfrj3zEk
Z6FnbF7EDWo,UCHd62-u_v4DvJ8TCFtpi4GA,coronavirus news the latest on the covid outbreak   full live stream,Washington Post,News & Politics,none,103288,391,0,91,2020-03-30T20:22:05Z,"coronavirus live,covid 19,coronavirus press conference,trump coronavirus,coronavirus update,coronavirus news,virus,symptoms,china,wuhan china,who coronavirus,cdc coronavirus,new coronavirus,what is the coronavirus,symptoms of coronavirus,corona virus,wuhan,corona,covid-19,what is coronavirus,coronavirus,breaking news video,video updates,live video,live updates,breaking news,press conference,live speeches,real time coverage",PT1H4M22S,hd,False,https://i.ytimg.com/vi/Z6FnbF7EDWo/default.jpg,https://www.youtube.com/watch?v=Z6FnbF7EDWo
